cls_name,r,n_pos,n_neg,n_landmarks,accuracy,precision,recall,f1
cosine_03,0.0,100,100,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,0.0,100,100,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,0.0,100,100,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,0.0,100,100,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,0.0,100,100,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,0.0,100,100,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,0.0,100,100,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,0.0,100,100,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,0.0,100,100,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,0.0,100,100,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,0.2,100,100,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,0.2,100,100,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,0.2,100,100,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,0.2,100,100,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,0.2,100,100,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,0.2,100,100,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,0.2,100,100,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,0.2,100,100,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,0.2,100,100,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,0.2,100,100,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,0.4,100,100,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,0.4,100,100,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,0.4,100,100,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,0.4,100,100,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,0.4,100,100,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,0.4,100,100,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,0.4,100,100,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,0.4,100,100,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,0.4,100,100,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,0.4,100,100,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,0.6000000000000001,100,100,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,0.6000000000000001,100,100,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,0.6000000000000001,100,100,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,0.6000000000000001,100,100,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,0.6000000000000001,100,100,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,0.6000000000000001,100,100,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,0.6000000000000001,100,100,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,0.6000000000000001,100,100,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,0.6000000000000001,100,100,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,0.6000000000000001,100,100,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
